SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_1-2 years,tenure_group_2-4 years,tenure_group_4-5 years,tenure_group_5+ years,MonthlyChargeLevel_Medium,MonthlyChargeLevel_High,MonthlyChargeLevel_Very High
0,1,0,0.43975611834937134,1,1,1.3776556082208995,1.0437961346510516,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,1,0,-1.0008993990172337,1,0,1.143631955113723,-0.6483211492744984,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0,0,0,-1.1689928101402938,1,0,-0.37397657782004284,-0.9287025780549258,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
0,0,1,-1.2420494904229058,1,1,0.5498664017228306,-0.9316874205699155,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,-1.2643632870414088,1,0,-0.4832851319937697,-0.980034749985138,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,0,1,-1.1084937170288438,1,0,-0.19949400577898097,-0.8557905387024999,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,1,0,0.3483820471105955,1,1,0.5747656176815401,0.516137657753819,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,-1.211259950993312,1,0,-1.5024625571132355,-0.9871504851265694,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,0,0,-1.2861451872261143,1,1,0.21726533280932536,-0.9801859452630716,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,-1.183641074061287,1,0,-0.46986322152777543,-0.9342411306465223,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,1,1,-1.2861451872261143,1,1,-1.4803555837110163,-1.002647437916407,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
0,0,0,-0.8829561217263374,1,1,0.46445887555321125,-0.6370032946888848,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,0,0,0.37635412479196684,1,0,0.3092792484556789,0.37805391961783485,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,False,True,False
1,0,0,-0.7749743857894744,1,1,0.3089316130199696,-0.5610659292290697,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
0,0,0,-1.0335448859033571,1,0,0.23224197705277497,-0.7837636570654566,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
0,0,0,-0.9194006023861249,1,1,0.5132402697508922,-0.6579034062232831,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,-1.1953292655659278,0,1,-1.3402919112464877,-0.9773525213874192,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,0,-1.0697490513149188,1,1,1.0656856148287395,-0.7504536677055798,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0,0,0,-0.958401931043167,1,0,0.46930415081470966,-0.7026763309171553,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
0,0,0,-1.1147786390970065,1,1,0.17406569002131522,-0.8591589045985746,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,0,0,-1.2092648791238865,0,1,-1.34935178589639,-0.9837366384909411,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,0,0,-1.238938362847322,1,1,0.9594888957055702,-0.9277098355636355,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1,0,0,-1.1030456492144602,1,1,1.2665498038327292,-0.7682322895270202,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0,1,1,-1.1701450067751962,1,1,0.7234671213350236,-0.8708343825448832,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
0,1,1,0.729413490659411,0,0,-0.2562853181297566,0.25733470811562764,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False
1,0,0,-1.2861451872261143,1,1,0.34870378285743164,-0.978446862201953,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,1,0,-0.953517273573149,1,1,1.1379601824029193,-0.6140113810923469,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0,0,0,-1.0144659370742177,1,1,0.3039552988272799,-0.758304192702031,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,0,0,-0.4486898087390537,1,1,-0.33037181132569843,-0.4891788138963331,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False
0,1,0,0.35127233155743753,1,1,1.406601934759777,0.9723452684282172,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,False,False,False,True
0,0,0,-1.234780797260335,0,0,-1.1684549374347262,-0.9847129277348265,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,0,0,0.2213190825647702,1,1,1.188395233598486,0.6900770470844333,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True
0,0,0,-1.2861451872261143,1,1,-0.5923224387631718,-0.9908977299768692,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,0,0,-1.2861451872261143,1,0,0.5120527793318573,-0.9762855656200513,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
0,0,0,0.5028422894133042,1,1,1.3446212476867823,1.0789696058173013,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,True,False,False,False,False,True
0,0,0,-0.7871031321892997,1,1,0.343849819010563,-0.5638052058548524,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
0,0,0,-1.0390522709966057,1,1,1.0012499546177551,-0.7192367705900617,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1,0,0,-1.2861451872261143,1,1,0.1700221603124058,-0.9808110272007606,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,0,0,0.07496841990235653,1,0,0.11961742216335287,-0.003758962379543568,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
0,0,0,-1.2861451872261143,1,1,-0.6781959290252171,-0.992033935799893,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,0,0,-1.1187696342086317,1,1,0.5956776141865228,-0.8273921263172954,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0.09933435550273437,1,1,1.1327383242381894,0.481748516026711,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True
0,0,0,-0.30815962765280935,1,1,1.1534746875470447,0.032012200149369195,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True
0,0,0,-0.715653610808353,1,0,-1.4155036213671575,-0.8603734214719896,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
0,0,0,0.6176308268467603,1,1,1.4031568462729271,1.2301905443663,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
0,1,1,-1.1024100511360446,1,1,0.5091615813958192,-0.8160667887587522,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,0,0,-1.2394553928753234,1,1,0.48814303855170793,-0.9348899327311776,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,0,0,-0.921598306314901,1,0,-0.554607348105571,-0.812510115766407,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1,0,0,-0.9337071088272209,1,1,0.31479238083182787,-0.6966326603157336,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
1,0,0,-1.054401750203666,1,1,1.253140685901012,-0.7191535978281833,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0,1,0,-0.4711572209150268,1,1,1.2978523392980177,-0.02911284596082462,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True
0,0,0,0.0870613298803642,1,1,0.13475763343800964,0.09659891579595845,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True,True,False
1,0,0,1.2940653341229047,1,0,0.22148478472750865,1.0049269345257101,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,True,False
1,0,0,-1.2177239005623923,1,1,0.44422171975116914,-0.9308225747441521,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1,1,0,-0.23006767251359314,1,0,1.3533409324043162,0.22827075272979308,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True
0,0,0,-0.9194006023861249,1,1,0.6242324750194842,-0.632824630474709,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
0,0,0,0.07137028791203232,1,1,1.1888875832589516,0.45617024083889035,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True
0,0,0,-1.1612570631528798,1,0,0.7050628663878126,-0.849183181070376,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
0,0,0,0.3968506107173949,1,1,1.5269090992417023,0.9863269045607077,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True
0,0,0,-1.2861451872261143,0,1,-1.218003529533948,-0.9991762161140954,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
0,0,0,-0.9239006343749928,1,0,1.1032320953232098,-0.5770923205524113,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1,1,0,0.3094688065128385,1,1,1.305587192809436,0.884650887695018,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True
0,0,0,-1.1948980138569094,1,0,-0.6817716206936285,-0.95008989462082,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1,1,0,-1.041648797332788,1,1,1.06915392529167,-0.7222372558765383,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1,0,0,0.04880141151519324,1,1,0.7296962459231633,0.25872462815105585,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,0,0,-1.1100168776269659,1,1,1.3363765963820482,-0.772996786537179,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1,1,0,-0.5585611024489378,1,1,1.0546787850604027,-0.21298973595401144,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True
0,0,0,-0.8379018057550162,1,1,1.4399613114094034,-0.442230619529761,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
0,1,0,-0.9194006023861249,1,1,0.7111767390844665,-0.6352427090685244,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
1,1,0,-1.2218187698985197,0,0,-0.9220486170137154,-0.9754013154181659,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False
0,1,1,1.462850821822007,1,0,1.1107656753921094,1.9283245323211653,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True
0,0,0,-1.238369650830535,1,0,0.5368058907469757,-0.9361209056828924,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,1,0,-1.1231475939638966,1,1,0.4671653742626042,-0.8307427318193971,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,0,0,0.7779538525352421,1,0,0.5574121636745419,0.8923030936041245,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
0,0,0,-1.2428173769920998,1,1,0.2689048339104053,-0.9480226068628782,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,0,0.9742984774773417,1,0,1.3670721223413098,1.6372597637177577,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0,0,0,-0.9793443324021716,1,1,0.6112004326944581,-0.6771747428514215,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
0,0,0,-1.2861451872261143,1,0,-0.6560860423291588,-0.9917413963685294,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,0,0,-1.2861451872261143,1,1,-0.557325327681712,-0.9904346776276702,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,0,0,-0.8859124302200081,1,1,0.3954860825091342,-0.6470013561894652,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,0,0,-1.2861451872261143,1,0,0.1651837376152862,-0.9808750451418731,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1,0,0,-1.225148736124498,1,1,0.9706825450441953,-0.9070772534218461,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1,1,0,-1.0890476175770027,1,1,0.17071224902518212,-0.8399908722497486,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
0,0,0,-0.47643287561663183,1,1,-0.463512863443458,-0.555193341105047,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
0,1,0,-0.8717666962375745,1,0,-0.4620665732131981,-0.7598271493838188,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
0,0,0,-1.213488689061541,1,0,0.6276532778255222,-0.9178661304515855,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False
0,0,1,-1.1754075335537966,1,0,1.0614731901276155,-0.8502606841538184,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0,0,0,-1.1738833479367483,1,1,0.9663901322509505,-0.8601719630170549,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1,0,0,-1.2861451872261143,0,1,-1.3308841579310298,-1.0006697576820456,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,0,0,-1.2861451872261143,1,1,-1.4947852256385832,-1.0028383588063372,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,0,-1.251930582720569,1,1,0.15945957503245742,-0.957002169859248,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
0,1,0,-0.2575240352189937,1,1,0.15257297678607684,-0.2049510832546055,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False
1,1,0,-0.6487637388122041,1,0,0.572498592188903,-0.4261736981803906,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1,0,0,-0.590070127668956,1,1,0.7543688935828683,-0.29774021521386407,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
0,0,0,0.7259618533509885,1,1,1.1535325641418508,1.2380387715526981,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True
0,0,0,-0.6653239229881335,1,1,0.6577959644755681,-0.40772833232382594,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
1,0,0,-1.2113816341192243,0,1,-1.0141753987356017,-0.9738030403629285,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,0,0,-1.2861451872261143,1,0,0.1577756148372853,-0.980973063193921,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,0,0,0.308176714134838,1,0,0.3647769238315347,0.3576299280550931,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,1,0,-0.2266608310217006,0,0,-0.9977427779025202,-0.5847618856040568,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
0,0,0,-1.2861451872261143,1,0,0.1900603762718062,-0.9805458983747796,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,-0.3830829872303987,1,1,0.5274589984576342,-0.1730307175250402,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
1,0,0,-0.026210558977114135,1,1,0.3254801316293036,0.011406046628178249,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,0,0,-1.2861451872261143,1,1,0.5238508166292954,-0.9761294639100044,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
0,0,0,0.39110971477869,1,1,1.605126153173675,1.0213837480205739,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,1,0,-0.48894750603066617,1,1,1.2932130659347916,-0.04543391679104364,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True
0,1,1,1.5143413411427313,1,1,1.2893736739403512,2.2533017801927944,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
1,0,0,-1.242836156952451,1,1,0.7096476990184624,-0.9295153749558152,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
0,0,0,-0.03361388200435883,1,1,0.45027720455472137,0.08534368373065979,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,1,0,-1.100469366639404,1,1,0.9616739934805574,-0.7748182172855471,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0,0,0,-1.2649870983761689,1,1,0.6922250329392013,-0.9527939101019043,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,-1.2861451872261143,1,1,-0.6472671404001887,-0.9916247120729011,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,0,0,0.2930833879029042,0,1,-0.34672014707048004,-0.0951583548558641,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False
1,0,0,-1.2861451872261143,1,1,0.16377080513784595,-0.9808937398764589,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,0,0,-1.0983325497868888,1,1,0.6041591599814814,-0.8001074444631141,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,0,0,-1.2046463905950056,1,0,0.46751637894691567,-0.8966502333343939,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,1,1,-0.24658109617977483,1,1,0.15925731560385462,-0.15521617664666468,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0,0,0,0.6110853005704477,1,1,1.4010489062778044,1.211314883527508,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0,0,-1.0918765452989019,1,0,-0.5076209835506283,-0.8899898422083359,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1,0,0,-0.574863317170583,1,1,0.3107813409269085,-0.3838891091759349,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
0,0,0,-0.04949881440120571,1,1,-0.03607066223995736,-0.15240724987453785,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False
0,0,0,-1.111352952244665,1,0,-0.5454321948609442,-0.9049836351193474,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,0,0,-1.2861451872261143,1,1,1.1029460111695317,-0.968467363183531,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0,1,0,-0.9761587935976029,1,1,0.6645504890339099,-0.6633878435700687,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
0,1,0,-0.9558127044857132,1,1,0.16794034989741696,-0.7387567780056102,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1,0,0,-1.2791487637926708,0,0,-1.3378271486721416,-0.9994411219043248,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,1,0,-0.6545341079143029,1,1,0.30310139648390744,-0.4839829289604832,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
0,0,0,-1.2621828334144214,1,0,0.1551613539443206,-0.9614957077883137,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,0,0,-1.2861451872261143,1,1,-0.6024966303180981,-0.9910323463253371,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
0,0,0,-0.501196135296725,1,1,1.0476264647070985,-0.13363170693610055,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True
0,0,0,-1.2644459669190768,0,1,-1.3261803852884282,-0.9932824374033976,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,0,0,-1.2861451872261143,1,0,-0.642132086422547,-0.9915567693560844,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1,0,0,-1.173655056126453,1,1,0.4432218801166378,-0.8897233177478057,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,1,0,0.9143223218138218,1,1,0.6493136535569546,1.109280637374692,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
1,0,0,-0.7701439741862602,1,1,0.39517666776642363,-0.5252533554736376,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
1,1,0,-0.022913839443928746,1,0,0.6728843139056034,0.15669415436966647,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
0,0,0,-1.0980519667453768,1,0,0.33050685910934674,-0.8154411363540395,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,0,0,-0.8631157543754195,1,1,0.7430122517393833,-0.5638463580471634,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
0,1,0,-0.7547443809014104,1,1,0.3083020138937552,-0.5262000380154953,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
0,0,0,-1.1188964039227254,1,1,0.5329198529384847,-0.8240489412764265,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,0,0,1.4681623588525465,1,1,0.5331993459081664,1.405288484520183,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,True
